ID_FIRM,YEAR,NAME_FIR,STATE_FI,OWN_TYPE,NPLANTS,UNITS_CA,T_NAMEPL,UNITS_C0,NAMEPLAT,SUMMCAP,WINTCAP,UNITS_C1,NAMEPLA0,SUMMCAP0,WINTCAP0,UNITS_C2,NAMEPLA1,SUMMCAP1,WINTCAP1,OPERATIN,OPERATI0,OPERATI1,OPERATI2,T_GENERA,NETGEN_N,GEN_NUCL,NETGEN_R,GEN_WAT,GEN_SUN,GEN_WND,SO2_MASS,NOX_MASS,CO2_MASS,NET_GENE,WHOLESAL,EXCHANGE,WHEELED,TOTAL_SO,RETAIL_S,SALES_FO,TOTAL_DI,RETAIL_R,RESALE_R,TOTAL_RE,RES_REVE,RES_SALE,RES_CONS,COM_REVE,COM_SALE,COM_CONS,IND_REVE,IND_SALE,IND_CONS,T_REVENU,T_SALES,T_CONSUM,BIGPLAYE,KM2_POWE,KM2_POW0,KM2_POW1,KM2_POW2,KM2_POW3,KM2_POW4,KM2_POW5,KM2_POW6,KM2_POW7,KM2_POW8,KM2_POW9,KM2_PO00,KM2_PO01,KM2_PO02,KM2_PO03,KM2_PO04,KM2_PO05,KM2_PO06,KM2_PO07,KM2_PO08,TOTAL_LA,T_CO2,T_SO2,T_NOX,GDP_CAPI,CAP_PERS,UNEMPLOY,GOVERNOR,P_REP_HO,P_REP_SE,LCV,RPS_ENAC,RPS_EFF,CORP_TAX,SALE_TAX,PROP_TAX,AWEA_ALL,AWEA_COR,AWEA_PAR,ASES,INSOLATI,BIOMASS,RPS_NOPL,RPS_PLAN,DEREGULA,DISC_ENA,DISC_EFF,SIERRA_P,GREEN_PO,RPS_NOP0,RPS_PLA0
34.0,1997.0,Abbeville City of,SC,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,7749.0,70.0,0.0,7679.0,7679.0,0.0,0.0,,,,7749.0,53159.0,0.0,0.0,,54706.0,0.0,60908.0,4448.0,0.0,4448.0,2533.0,29670.0,3029.0,1565.0,20385.0,461.0,0.0,0.0,0.0,4448.0,54706.0,4074.0,0.0,98.0,40.0,4.0,0.0,0.0,77.0,20.0,2.0,0.0,0.0,41.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78227.0,31109206.0,204443.0,104939.0,26772.0,20987.0,5.8,0.0,0.5645161290322581,0.43478260869565216,39.5,0.0,0.0,0.0,0.0,0.0,255.0,151.0,0.0,0.0,0.19,6315.0,0.0,0.0,0.0,0.0,1.0,0.8713121447906779,0.0,0.0,0.0
34.0,1998.0,Abbeville City of,SC,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,8103.0,30.0,0.0,8073.0,8073.0,0.0,0.0,,,,9500.0,57512.0,0.0,0.0,,60298.0,0.0,67012.0,4921.0,0.0,4921.0,2779.0,32300.0,3063.0,1746.0,22788.0,458.0,0.0,0.0,0.0,4921.0,60298.0,4113.0,0.0,98.0,40.0,4.0,0.0,0.0,77.0,20.0,2.0,0.0,0.0,41.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78227.0,32692352.0,196764.0,99177.0,27333.0,22161.0,5.0,1.0,0.5806451612903226,0.45652173913043476,39.5,0.0,0.0,0.0,0.0,0.0,255.0,151.0,0.0,0.0,0.19,6315.0,0.0,0.0,0.0,0.0,1.0,0.8869077766451872,0.0,0.0,0.0
34.0,1999.0,Abbeville City of,SC,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5472.0,44.0,0.0,5428.0,5428.0,0.0,0.0,,,,5472.0,60727.0,0.0,0.0,,59389.0,0.0,66199.0,4976.0,0.0,4976.0,2800.0,31573.0,3091.0,1729.0,21956.0,457.0,0.0,0.0,0.0,4976.0,59389.0,4144.0,0.0,98.0,40.0,4.0,0.0,0.0,77.0,20.0,2.0,0.0,0.0,41.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78227.0,35277729.0,215016.0,88657.0,27902.0,23075.0,4.1,1.0,0.5806451612903226,0.45652173913043476,32.5,0.0,0.0,0.0,0.0,0.0,255.0,151.0,0.0,0.0,0.19,6315.0,0.0,0.0,0.0,0.0,1.0,0.9512710702390782,0.0,0.0,0.0
34.0,2000.0,Abbeville City of,SC,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4272.0,23.0,0.0,4249.0,4249.0,0.0,0.0,,,,4624.0,,0.0,0.0,,62022.0,0.0,68887.0,5393.0,0.0,5393.0,3021.0,32913.0,3127.0,1896.0,23211.0,465.0,0.0,0.0,0.0,5393.0,62022.0,4245.0,0.0,98.0,40.0,4.0,0.0,0.0,77.0,20.0,2.0,0.0,0.0,41.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78227.0,38116710.0,206011.0,88685.0,27965.0,24425.0,3.6,1.0,0.5161290322580645,0.4782608695652174,32.5,0.0,0.0,0.0,0.0,0.0,255.0,151.0,0.0,0.0,0.19,6315.0,0.0,0.0,0.0,0.0,1.0,0.9315513561180654,0.0,0.0,0.0
34.0,2001.0,Abbeville City of,SC,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4423.0,19.999,0.0,4403.001,4403.001,0.0,0.0,,,,4556.0,60733.0,0.0,0.0,65289.0,60048.0,,65289.0,5316.0,,5316.0,2955.0,31713.0,3116.0,1893.0,22790.0,491.0,,,,5316.0,60048.0,4262.0,0.0,98.0,40.0,4.0,0.0,0.0,77.0,20.0,2.0,0.0,0.0,41.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78227.0,35555757.0,206249.0,83234.0,28080.0,24981.0,5.2,1.0,0.5161290322580645,0.4782608695652174,37.5,0.0,0.0,0.0,0.0,0.0,255.0,151.0,0.0,0.0,0.19,6315.0,0.0,0.0,0.0,0.0,1.0,1.1044244929150406,0.0,0.0,0.0
34.0,2002.0,Abbeville City of,SC,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5003.999,7.0,0.0,4996.999,4996.999,0.0,0.0,,,,5047.0,64038.0,0.0,0.0,69085.0,62745.0,0.0,69085.0,5585.0,0.0,5585.0,3146.0,33839.0,3122.0,1946.0,23274.0,494.0,0.0,0.0,0.0,5585.0,62745.0,4384.0,0.0,98.0,40.0,4.0,0.0,0.0,77.0,20.0,2.0,0.0,0.0,41.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78227.0,36552861.0,200617.0,83628.0,28207.0,25364.0,6.0,1.0,0.5725806451612904,0.5434782608695652,35.0,0.0,0.0,0.0,0.0,0.0,255.0,151.0,0.0,0.0,0.19,6315.0,0.0,0.0,0.0,0.0,1.0,1.153768053374144,0.0,0.0,0.0
34.0,2003.0,Abbeville City of,SC,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9140.880000000001,14.94,0.0,9125.94,9125.94,0.0,0.0,,,,9150.0,56713.0,0.0,0.0,65863.0,59507.0,0.0,65863.0,5447.0,0.0,5447.0,3019.0,31672.0,3101.0,2428.0,27835.0,495.0,,,,5447.0,59507.0,3596.0,0.0,98.0,40.0,4.0,0.0,0.0,77.0,20.0,2.0,0.0,0.0,41.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78227.0,36622298.0,207538.0,76451.0,28873.0,25873.0,6.7,0.0,0.5887096774193549,0.5434782608695652,32.5,0.0,0.0,0.0,0.0,0.0,255.0,151.0,0.0,0.0,0.19,6315.0,0.0,0.0,0.0,0.0,1.0,1.1422930815606431,0.0,0.0,0.0
34.0,2004.0,Abbeville City of,SC,3.0,1.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6060.004,20.004,0.0,6040.0,6040.0,0.0,0.0,,,,6324.0,60888.0,0.0,0.0,67212.0,61740.0,0.0,67212.0,5829.0,0.0,5829.0,3125.0,32738.0,3103.0,2704.0,29002.0,501.0,0.0,0.0,0.0,5829.0,61740.0,3604.0,0.0,98.0,40.0,4.0,0.0,0.0,77.0,20.0,2.0,0.0,0.0,41.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78227.0,39975001.0,220686.0,64718.0,28561.0,27069.0,6.8,0.0,0.5887096774193549,0.5434782608695652,41.5,0.0,0.0,0.0,0.0,0.0,255.0,151.0,0.0,1.0,0.19,6315.0,0.0,0.0,0.0,0.0,1.0,1.184474167097352,0.0,0.0,0.0
34.0,2005.0,Abbeville City of,SC,3.0,1.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9388.0,20.001,0.0,9367.999,9367.999,0.0,0.0,,,,9388.0,60434.0,0.0,0.0,69822.0,62448.0,0.0,69822.0,5858.0,0.0,5858.0,3298.0,33724.0,3070.0,2560.0,28724.0,526.0,0.0,0.0,0.0,5858.0,62448.0,3596.0,0.0,98.0,40.0,4.0,0.0,0.0,77.0,20.0,2.0,0.0,0.0,41.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78227.0,40867222.0,218061.0,51492.0,28838.0,28292.0,6.7,0.0,0.5967741935483871,0.5869565217391305,23.5,0.0,0.0,0.0,0.0,0.0,255.0,151.0,0.0,1.0,0.19,6315.0,0.0,0.0,0.0,0.0,1.0,1.1698163381289293,0.0,0.0,0.0
34.0,2006.0,Abbeville City of,SC,3.0,1.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3802.0,38.001,0.0,3763.999,3763.999,0.0,0.0,,,,4196.0,63552.0,0.0,0.0,67748.0,60740.0,0.0,67748.0,5888.0,0.0,5888.0,3346.0,33106.0,3069.0,2542.0,27634.0,526.0,0.0,0.0,0.0,5888.0,60740.0,3595.0,0.0,98.0,40.0,4.0,0.0,0.0,77.0,20.0,2.0,0.0,0.0,41.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78227.0,40847197.0,218658.0,49251.0,28874.0,30041.0,6.3,0.0,0.5967741935483871,0.5652173913043478,32.0,0.0,0.0,1.0,0.0,0.0,255.0,151.0,0.0,1.0,0.19,6315.0,0.0,0.0,0.0,0.0,1.0,1.1494175798690298,0.0,0.0,0.0
34.0,2007.0,Abbeville City of,SC,3.0,1.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3023.0,27.0,0.0,2996.0,2996.0,0.0,0.0,,,,3090.0,64904.0,0.0,0.0,67994.0,61079.0,0.0,67994.0,6240.0,,6240.0,3623.0,33412.0,3051.0,2617.0,27667.0,531.0,0.0,0.0,0.0,6240.0,61079.0,3582.0,0.0,98.0,40.0,4.0,0.0,0.0,77.0,20.0,2.0,0.0,0.0,41.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78227.0,,,,28913.0,31103.0,5.6,0.0,0.5887096774193549,0.5869565217391305,20.0,0.0,0.0,1.0,0.0,0.0,255.0,151.0,0.0,1.0,0.19,6315.0,0.0,0.0,0.0,0.0,1.0,1.128512384123731,0.0,0.0,0.0
84.0,1997.0,A & N Electric Coop,VA,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,775.0,775.0,0.0,0.0,0.0,0.0,0.0,,,,776.0,180600.0,0.0,0.0,,169647.0,0.0,181376.0,12897.0,0.0,13126.0,7739.0,89511.0,9428.0,795.0,9237.0,539.0,4148.0,68430.0,38.0,12897.0,169647.0,10175.0,0.0,2127.6567741818726,407.79612903203815,71.5238709677069,3.8632258064462803,0.0,1135.20387095958,233.03612903133035,38.54967741921428,1.9316120147705078,0.0,769.3019354781136,133.0735483864555,20.38450336456299,0.6438708305358887,0.0,332.45161290233955,10.438709677386214,0.0,0.0,0.0,101361.93262480326,35794459.7767742,257015.84258064517,123171.08129032259,32546.000000000004,27147.108387096778,5.0917419354838716,0.3561290322580645,0.39973589567604667,0.4355936856554564,56.56709677419355,0.0,0.0,0.0,0.0,0.6438709677419355,269.0140380859375,163.37026977539062,0.9998779296875,0.9998779296875,0.18643870967741938,4966.607741935484,0.0,0.0,0.0,0.0,0.0,1.4030433857050917,0.0,0.0,0.0
84.0,1998.0,A & N Electric Coop,VA,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,555.0,555.0,0.0,0.0,0.0,0.0,0.0,,,,554.0,189995.0,0.0,0.0,,178827.0,0.0,190549.0,13394.0,0.0,13616.0,7875.0,92389.0,9466.0,804.0,9505.0,537.0,4506.0,74592.0,40.0,13394.0,178827.0,10209.0,0.0,2129.9063063040376,408.30450450163335,71.6342342341959,3.8702702702430543,0.0,1136.515315309167,233.32612612564117,38.60720720689278,1.9351348876953125,0.0,770.2306306287646,133.2414414412342,20.416213035583496,0.6450448036193848,0.0,332.89189189113677,10.450450450371136,0.0,0.0,0.0,101403.65746783205,38598953.34414414,254506.93333333332,125746.93153153153,33729.318918918914,28680.52072072072,4.261441441441441,0.35495495495495494,0.41928592422209443,0.4519321449108683,56.343243243243236,0.0,0.0,0.0,0.0,0.645045045045045,269.03057861328125,163.38555908203125,0.99993896484375,0.99993896484375,0.18645045045045044,4971.778378378378,0.0,0.0,0.0,0.0,0.0,1.3652309330499073,0.0,0.0,0.0
84.0,1999.0,A & N Electric Coop,VA,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,440.0,440.0,0.0,0.0,0.0,0.0,0.0,,,,377.0,202473.0,0.0,0.0,,190141.0,0.0,202850.0,14408.0,0.0,14645.0,8383.0,97283.0,9553.0,799.0,9201.0,539.0,4987.0,81172.0,43.0,14408.0,190141.0,10317.0,0.0,2069.727272719145,394.7045454541221,68.68181818164885,3.6818181817943696,0.0,1101.4318181797862,225.56818181741983,37.06818181782728,1.8409090042114258,0.0,745.3863636339083,128.74999999906868,19.568178176879883,0.6136360168457031,0.0,321.1136363619007,10.136363636265742,0.0,0.0,0.0,101475.62988519047,39632445.0,264891.5,112460.06818181818,34692.34090909091,30218.954545454544,3.047727272727273,0.38636363636363635,0.41302869116698904,0.44546663442940043,54.43181818181818,0.0,0.0,0.0,0.0,0.6136363636363636,268.59088134765625,162.97723388671875,0.9998779296875,0.9998779296875,0.18613636363636363,4833.454545454546,0.0,0.0,1.0,0.017534356083117264,0.0,1.494152685256778,0.0,0.0,0.0
84.0,2000.0,A & N Electric Coop,VA,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,938.0,938.0,0.0,0.0,0.0,0.0,0.0,,,,938.0,,0.0,0.0,,200878.0,0.0,213628.0,15389.0,0.0,15646.0,8812.0,101649.0,9669.0,846.0,9674.0,571.0,5494.0,87157.0,43.0,15389.0,200878.0,10477.0,0.0,2111.415778245777,404.1257995730266,70.72707889036974,3.8123667377221864,0.0,1125.73560767062,230.94243070296943,38.13432835813728,1.9061832427978516,0.0,762.5970149198547,131.86140724853612,20.155644416809082,0.6353940963745117,0.0,329.2729211077094,10.353944562884863,0.0,0.0,0.0,101510.77515208237,42228869.60554371,251693.59701492538,98217.78038379531,35704.074626865666,32244.716417910447,2.773987206823028,0.3646055437100213,0.42091003946831196,0.44218799618926646,54.438166311300634,0.0,0.0,0.3646055437100213,0.0,0.6353944562899787,268.89544677734375,163.26007080078125,0.99993896484375,0.99993896484375,0.18635394456289978,4929.277185501067,0.0,0.0,1.0,0.017080018717828733,0.017080018717828733,1.5818782538750031,0.0,0.0,0.0
84.0,2001.0,A & N Electric Coop,VA,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,573.0,573.0,0.0,0.0,0.0,0.0,0.0,,,,572.0,212350.0,0.0,0.0,212922.0,203169.0,,212922.0,17002.0,,17284.0,9766.0,104748.0,9792.0,933.0,9847.0,589.0,6018.0,85845.0,43.0,17002.0,203169.0,10631.0,0.0,2157.9581151753664,414.643979055807,73.01047120412113,3.958115183224436,0.0,1152.8691099453717,236.94240837614052,39.32460732970503,1.9790573120117188,0.0,781.8115183170885,135.3350785332732,20.811514854431152,0.6596856117248535,0.0,338.3821989505086,10.596858638702543,0.0,0.0,0.0,101487.98024304889,41139951.43455498,247834.58638743457,97542.03664921467,36612.29319371728,33586.86387434555,3.506282722513089,1.0,0.4275117893876945,0.4477052467416732,42.620418848167546,0.0,0.0,0.3403141361256545,0.0,0.6596858638743456,269.23553466796875,163.57589721679688,0.99993896484375,0.99993896484375,0.18659685863874348,5036.2565445026175,0.0,0.0,1.0,1.0,0.017374697911590842,1.9318524624754145,0.0,0.0,0.0
84.0,2002.0,A & N Electric Coop,VA,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,678.999,678.999,0.0,0.0,0.0,0.0,0.0,,,,679.0,223079.0,0.0,0.0,223758.0,209778.0,0.0,223758.0,17944.0,0.0,18239.0,10361.0,109974.0,9792.0,1001.0,10487.0,589.0,6284.0,86369.0,43.0,17944.0,209778.0,10631.0,0.0,2115.836974721402,405.124953054823,70.943985189253,3.8262118206184823,0.0,1128.3131006006151,231.51238661562093,38.24739653489087,1.9131050109863281,0.0,764.4222583472729,132.19138172490057,20.217951774597168,0.6377015113830566,0.0,330.13823878904805,10.377019700987148,0.0,0.0,0.0,101486.81108600521,41012394.51504642,277063.7409171442,106209.18718436992,36652.90483932966,34322.31850856923,4.308689408968202,1.0,0.4980613959479087,0.43500362768058476,40.462477853428354,0.0,0.0,0.3622980298940057,0.0,0.6377019701059943,268.92767333984375,163.29010009765625,0.99993896484375,0.99993896484375,0.18637701970105996,4939.439476346799,0.0,0.0,1.0,1.0,1.0,2.0360514491495776,0.0,0.0,0.0
84.0,2003.0,A & N Electric Coop,VA,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,251.88,251.88,0.0,0.0,0.0,0.0,0.0,,,,251.0,231436.0,0.0,0.0,231687.0,218174.0,0.0,231687.0,19059.0,0.0,19059.0,11215.0,117300.0,10183.0,1342.0,13397.0,809.0,6502.0,87477.0,48.0,19059.0,218174.0,11040.0,0.0,1912.9304430559278,359.26977131841704,60.98928060964681,3.1908051453065127,0.0,1010.0215578805655,205.35481181461364,33.058242019906174,1.5954017639160156,0.0,680.6544783208519,117.04752262914553,17.358622550964355,0.5318007469177246,0.0,290.4253215803765,9.318008575486601,0.0,0.0,0.0,101570.13357686983,39774443.44747499,249522.53775607434,74833.06360171511,37198.64387803716,35629.15447832301,4.287279656979514,0.5318008575512149,0.4884546930486994,0.4452490674383952,47.262446403049076,0.0,0.0,0.4681991424487852,0.0,0.5318008575512149,267.44512939453125,161.91339111328125,0.9998779296875,0.9998779296875,0.18531800857551217,4473.050976655551,0.0,0.0,1.0,1.0,1.0,2.0116252173266744,0.0,0.0,0.0
84.0,2004.0,A & N Electric Coop,VA,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,165.0,165.0,0.0,0.0,0.0,0.0,0.0,,,,43.0,237909.0,0.0,0.0,237952.0,222157.0,0.0,237952.0,19925.0,0.0,19925.0,11896.0,122067.0,10426.0,1311.0,12758.0,793.0,6718.0,87332.0,53.0,19925.0,222157.0,11272.0,0.0,2078.436363622546,396.67272727238014,69.10909090819769,3.7090909090766218,0.0,1106.5090909078717,226.69090908998623,37.29090909086517,1.8545446395874023,0.0,748.9818181758747,129.39999999967404,19.690895080566406,0.6181817054748535,0.0,322.8181818155572,10.181818181808922,0.0,0.0,0.0,101667.62021453296,41154166.32727273,239930.32727272727,67180.05454545455,38563.58181818182,37357.90909090909,3.9290909090909087,0.6181818181818182,0.49353191489361703,0.484642166344294,44.10909090909091,0.38181818181818183,0.0,0.38181818181818183,0.0,0.6181818181818182,268.6544189453125,163.03628540039062,0.99993896484375,0.99993896484375,0.18618181818181817,4853.472727272727,0.38181818181818183,0.0,1.0,1.0,1.0,2.262087209959944,0.0,0.015052417884649144,0.0
84.0,2005.0,A & N Electric Coop,VA,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,422.0,422.0,0.0,0.0,0.0,0.0,0.0,,,,422.0,241854.0,0.0,0.0,242276.0,230185.0,0.0,242276.0,22437.0,0.0,22437.0,13604.0,130161.0,10545.0,1438.0,13123.0,786.0,7395.0,86901.0,58.0,22437.0,230185.0,11389.0,0.0,1924.6445497497916,361.91706160781905,61.563981042359956,3.2274881516350433,0.0,1016.8507108967751,206.8649289086461,33.357819905126235,1.613743782043457,0.0,685.4905213210732,117.9218009468168,17.523691177368164,0.5379142761230469,0.0,292.71800947748125,9.379146919411141,0.0,0.0,0.0,101701.84440775898,41062330.341232225,253134.9549763033,65226.68720379146,39635.1990521327,39740.68957345971,3.777251184834123,0.5379146919431279,0.45291015428052833,0.46039124735303005,50.41824644549763,0.46208530805687204,0.0,0.46208530805687204,0.0,0.5379146919431279,267.53070068359375,161.9927978515625,0.9998779296875,0.9998779296875,0.18537914691943128,4499.976303317535,0.46208530805687204,0.0,1.0,1.0,1.0,2.234517385716058,0.0,0.014609987618654561,0.0
84.0,2006.0,A & N Electric Coop,VA,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,78.0,78.0,0.0,0.0,0.0,0.0,0.0,,,,-28.0,229266.0,0.0,0.0,229238.0,214960.0,0.0,229238.0,22832.0,0.0,23392.0,13767.0,121361.0,10618.0,1399.0,11674.0,783.0,7666.0,81925.0,60.0,22832.0,214960.0,11461.0,0.0,1409.870717935264,245.58247435744852,36.30889743566513,1.6154615384584758,0.0,716.7450897395611,140.50316666578874,20.192935897328425,0.8077306747436523,0.0,472.9716794863343,79.50183333293535,10.269569396972656,0.2692434787750244,0.0,191.9663461530581,6.692435897391988,0.0,0.0,0.0,101802.44726925938,33612335.382320516,251024.63180769232,61165.072628205126,39577.49151282052,42904.91467948718,3.584605128205128,1.0,0.37363120203673394,0.37248718630660116,74.97983974358975,0.7307564102564102,0.7307564102564102,0.7307564102564102,0.0,0.26924358974358975,263.769287109375,158.5001220703125,0.99993896484375,0.99993896484375,0.1826924358974359,3316.748769230769,0.7307564102564102,0.0,1.0,1.0,1.0,2.2102006514926615,0.0,0.013309452921473763,0.0
84.0,2007.0,A & N Electric Coop,VA,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,237.16,237.16,0.0,0.0,0.0,0.0,0.0,,,,951.0,239917.0,0.0,0.0,240868.0,224447.0,0.0,240868.0,25465.0,0.0,25465.0,15390.0,127867.0,10748.0,1555.0,12189.0,804.0,8520.0,84391.0,60.0,25465.0,224447.0,11612.0,0.0,1376.9586776793003,238.1446280973032,34.694214875926264,1.5123966942046536,0.0,697.5578512363136,136.26033057784662,19.351239669311326,0.7561979293823242,0.0,459.38429751619697,77.04545454517938,9.805782318115234,0.25206589698791504,0.0,185.52479338739067,6.520661157002905,0.0,0.0,0.0,101679.84485869715,,,,40120.5826446281,45275.198347107435,3.37396694214876,0.25206611570247933,0.3399440243830959,0.36772683312818705,77.92561983471073,0.7479338842975206,0.7479338842975206,0.7479338842975206,0.0,0.25206611570247933,263.52886962890625,158.27685546875,0.99993896484375,0.99993896484375,0.18252066115702478,3241.099173553719,0.7479338842975206,0.0,0.014894384865914894,1.0,1.0,2.191006568639012,0.0,0.014894384865914894,0.0
150.0,1997.0,Adrian Public Utilities Comm,MN,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.0,12493.0,0.0,0.0,,11162.0,0.0,12496.0,681.0,0.0,716.0,381.0,6481.0,516.0,74.0,926.0,56.0,226.0,3755.0,35.0,681.0,11162.0,607.0,0.0,34962.0,63775.0,0.0,0.0,0.0,31005.0,57384.0,0.0,0.0,0.0,20875.0,40214.0,0.0,0.0,0.0,784.0,730.0,0.0,0.0,0.0,206030.0,34663551.0,135981.0,103714.0,34234.0,26953.0,4.7,2.0,0.47761194029850745,0.3582089552238806,54.5,1.0,0.0,0.0,0.0,1.0,306.0,186.0,0.0,1.0,0.17,26090.0,0.0,1.0,0.0,0.0,0.0,2.423903984347282,0.0,0.0,1.0
150.0,1998.0,Adrian Public Utilities Comm,MN,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,12262.0,0.0,0.0,,11034.0,0.0,12262.0,669.0,0.0,723.0,364.0,6213.0,516.0,78.0,1041.0,56.0,227.0,3780.0,35.0,669.0,11034.0,607.0,0.0,34962.0,63775.0,0.0,0.0,0.0,31005.0,57384.0,0.0,0.0,0.0,20875.0,40214.0,0.0,0.0,0.0,784.0,730.0,0.0,0.0,0.0,206030.0,35719435.0,129615.0,97684.0,35439.0,28993.0,4.0,0.0,0.4701492537313433,0.3582089552238806,56.5,1.0,0.0,0.0,1.0,1.0,306.0,186.0,0.0,1.0,0.17,26090.0,0.0,1.0,0.0,0.0,0.0,2.5482963020825977,0.0,0.0,1.0
150.0,1999.0,Adrian Public Utilities Comm,MN,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,12211.0,0.0,0.0,,11094.0,0.0,12211.0,674.0,0.0,726.0,362.0,6056.0,516.0,79.0,1044.0,56.0,233.0,3994.0,35.0,674.0,11094.0,607.0,0.0,34962.0,63775.0,0.0,0.0,0.0,31005.0,57384.0,0.0,0.0,0.0,20875.0,40214.0,0.0,0.0,0.0,784.0,730.0,0.0,0.0,0.0,206030.0,34425621.0,101103.0,91793.0,36166.0,30106.0,2.8,0.0,0.4701492537313433,0.3582089552238806,59.0,1.0,0.0,0.0,1.0,1.0,306.0,186.0,0.0,1.0,0.17,26090.0,0.0,1.0,0.0,0.0,0.0,2.7721458234883856,0.0,0.0,1.0
