id_firm,year,name_firm,state_firm,own_type,nplants,units_cap_ren,t_nameplate_ren,units_capwind,nameplate_wind,summcap_wind,wintcap_wind,units_capsolar,nameplate_sun,summcap_sun,wintcap_sun,units_capbio,nameplate_bio,summcap_bio,wintcap_bio,operating_year_ren,operating_year_wind,operating_year_sun,operating_year_bio,t_generation,netgen_nonren,gen_nuclear,netgen_ren,gen_wat,gen_sun,gen_wnd,so2_mass,nox_mass,co2_mass,net_generation,wholesale_purchases,exchanged_net,wheeled_net,total_sources,retail_sales,sales_for_resale,total_disposition,retail_revenues,resale_revenues,total_revenues,res_revenue,res_sales,res_consumer,com_revenue,com_sales,com_consumer,ind_revenue,ind_sales,ind_consumer,t_revenues,t_sales,t_consumer,bigplayer,km2_power_class3,km2_power_class4,km2_power_class5,km2_power_class6,km2_power_class7,km2_power_class3v2,km2_power_class4v2,km2_power_class5v2,km2_power_class6v2,km2_power_class7v2,km2_power_class3v3,km2_power_class4v3,km2_power_class5v3,km2_power_class6v3,km2_power_class7v3,km2_power_class3v4,km2_power_class4v4,km2_power_class5v4,km2_power_class6v4,km2_power_class7v4,total_land,t_co2,t_so2,t_nox,gdp_capita,cap_personal_income,unemployment_rate,governor,p_rep_house_gen,p_rep_senate_gen,lcv,rps_enact,rps_eff,corp_tax,sale_tax,prop_tax,awea_allmembers,awea_corporate,awea_partners,ases,insolation_ratio,biomass,rps_noplant_gen,rps_plant_gen,deregulation,disc_enact,disc_eff,sierra_pop,green_policy_en,rps_noplant,rps_plant
34,1997,Abbeville City of,SC,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,7749.0,70.0,0.0,7679.0,7679.0,0.0,0.0,,,,7749.0,53159.0,0.0,0.0,,54706.0,0.0,60908.0,4448.0,0.0,4448.0,2533.0,29670.0,3029.0,1565.0,20385.0,461.0,0.0,0.0,0.0,4448.0,54706.0,4074.0,0.0,98.0,40.0,4.0,0.0,0.0,77.0,20.0,2.0,0.0,0.0,41.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78227.0,31109206.0,204443.0,104939.0,26772.0,20987.0,5.8,0.0,0.5645161,0.4347826,39.5,0.0,0.0,0.0,0.0,0.0,255.0,151.0,0.0,0.0,0.19,6315.0,0.0,0.0,0.0,0.0,1.0,0.87131214,0.0,0.0,0.0
34,1998,Abbeville City of,SC,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,8103.0,30.0,0.0,8073.0,8073.0,0.0,0.0,,,,9500.0,57512.0,0.0,0.0,,60298.0,0.0,67012.0,4921.0,0.0,4921.0,2779.0,32300.0,3063.0,1746.0,22788.0,458.0,0.0,0.0,0.0,4921.0,60298.0,4113.0,0.0,98.0,40.0,4.0,0.0,0.0,77.0,20.0,2.0,0.0,0.0,41.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78227.0,32692352.0,196764.0,99177.0,27333.0,22161.0,5.0,1.0,0.58064514,0.45652175,39.5,0.0,0.0,0.0,0.0,0.0,255.0,151.0,0.0,0.0,0.19,6315.0,0.0,0.0,0.0,0.0,1.0,0.88690776,0.0,0.0,0.0
34,1999,Abbeville City of,SC,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5472.0,44.0,0.0,5428.0,5428.0,0.0,0.0,,,,5472.0,60727.0,0.0,0.0,,59389.0,0.0,66199.0,4976.0,0.0,4976.0,2800.0,31573.0,3091.0,1729.0,21956.0,457.0,0.0,0.0,0.0,4976.0,59389.0,4144.0,0.0,98.0,40.0,4.0,0.0,0.0,77.0,20.0,2.0,0.0,0.0,41.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78227.0,35277729.0,215016.0,88657.0,27902.0,23075.0,4.1,1.0,0.58064514,0.45652175,32.5,0.0,0.0,0.0,0.0,0.0,255.0,151.0,0.0,0.0,0.19,6315.0,0.0,0.0,0.0,0.0,1.0,0.95127106,0.0,0.0,0.0
34,2000,Abbeville City of,SC,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4272.0,23.0,0.0,4249.0,4249.0,0.0,0.0,,,,4624.0,,0.0,0.0,,62022.0,0.0,68887.0,5393.0,0.0,5393.0,3021.0,32913.0,3127.0,1896.0,23211.0,465.0,0.0,0.0,0.0,5393.0,62022.0,4245.0,0.0,98.0,40.0,4.0,0.0,0.0,77.0,20.0,2.0,0.0,0.0,41.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78227.0,38116710.0,206011.0,88685.0,27965.0,24425.0,3.6,1.0,0.516129,0.47826087,32.5,0.0,0.0,0.0,0.0,0.0,255.0,151.0,0.0,0.0,0.19,6315.0,0.0,0.0,0.0,0.0,1.0,0.93155134,0.0,0.0,0.0
34,2001,Abbeville City of,SC,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4423.0,19.999,0.0,4403.001,4403.001,0.0,0.0,,,,4556.0,60733.0,0.0,0.0,65289.0,60048.0,,65289.0,5316.0,,5316.0,2955.0,31713.0,3116.0,1893.0,22790.0,491.0,,,,5316.0,60048.0,4262.0,0.0,98.0,40.0,4.0,0.0,0.0,77.0,20.0,2.0,0.0,0.0,41.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78227.0,35555757.0,206249.0,83234.0,28080.0,24981.0,5.2,1.0,0.516129,0.47826087,37.5,0.0,0.0,0.0,0.0,0.0,255.0,151.0,0.0,0.0,0.19,6315.0,0.0,0.0,0.0,0.0,1.0,1.1044245,0.0,0.0,0.0
34,2002,Abbeville City of,SC,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5003.999,7.0,0.0,4996.999,4996.999,0.0,0.0,,,,5047.0,64038.0,0.0,0.0,69085.0,62745.0,0.0,69085.0,5585.0,0.0,5585.0,3146.0,33839.0,3122.0,1946.0,23274.0,494.0,0.0,0.0,0.0,5585.0,62745.0,4384.0,0.0,98.0,40.0,4.0,0.0,0.0,77.0,20.0,2.0,0.0,0.0,41.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78227.0,36552861.0,200617.0,83628.0,28207.0,25364.0,6.0,1.0,0.57258064,0.54347825,35.0,0.0,0.0,0.0,0.0,0.0,255.0,151.0,0.0,0.0,0.19,6315.0,0.0,0.0,0.0,0.0,1.0,1.1537681,0.0,0.0,0.0
34,2003,Abbeville City of,SC,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9140.880000000001,14.94,0.0,9125.94,9125.94,0.0,0.0,,,,9150.0,56713.0,0.0,0.0,65863.0,59507.0,0.0,65863.0,5447.0,0.0,5447.0,3019.0,31672.0,3101.0,2428.0,27835.0,495.0,,,,5447.0,59507.0,3596.0,0.0,98.0,40.0,4.0,0.0,0.0,77.0,20.0,2.0,0.0,0.0,41.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78227.0,36622298.0,207538.0,76451.0,28873.0,25873.0,6.7,0.0,0.58870965,0.54347825,32.5,0.0,0.0,0.0,0.0,0.0,255.0,151.0,0.0,0.0,0.19,6315.0,0.0,0.0,0.0,0.0,1.0,1.1422931,0.0,0.0,0.0
34,2004,Abbeville City of,SC,3.0,1.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6060.004,20.004,0.0,6040.0,6040.0,0.0,0.0,,,,6324.0,60888.0,0.0,0.0,67212.0,61740.0,0.0,67212.0,5829.0,0.0,5829.0,3125.0,32738.0,3103.0,2704.0,29002.0,501.0,0.0,0.0,0.0,5829.0,61740.0,3604.0,0.0,98.0,40.0,4.0,0.0,0.0,77.0,20.0,2.0,0.0,0.0,41.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78227.0,39975001.0,220686.0,64718.0,28561.0,27069.0,6.8,0.0,0.58870965,0.54347825,41.5,0.0,0.0,0.0,0.0,0.0,255.0,151.0,0.0,1.0,0.19,6315.0,0.0,0.0,0.0,0.0,1.0,1.1844741,0.0,0.0,0.0
34,2005,Abbeville City of,SC,3.0,1.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9388.0,20.001,0.0,9367.999,9367.999,0.0,0.0,,,,9388.0,60434.0,0.0,0.0,69822.0,62448.0,0.0,69822.0,5858.0,0.0,5858.0,3298.0,33724.0,3070.0,2560.0,28724.0,526.0,0.0,0.0,0.0,5858.0,62448.0,3596.0,0.0,98.0,40.0,4.0,0.0,0.0,77.0,20.0,2.0,0.0,0.0,41.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78227.0,40867222.0,218061.0,51492.0,28838.0,28292.0,6.7,0.0,0.5967742,0.5869565,23.5,0.0,0.0,0.0,0.0,0.0,255.0,151.0,0.0,1.0,0.19,6315.0,0.0,0.0,0.0,0.0,1.0,1.1698164,0.0,0.0,0.0
34,2006,Abbeville City of,SC,3.0,1.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3802.0,38.001,0.0,3763.999,3763.999,0.0,0.0,,,,4196.0,63552.0,0.0,0.0,67748.0,60740.0,0.0,67748.0,5888.0,0.0,5888.0,3346.0,33106.0,3069.0,2542.0,27634.0,526.0,0.0,0.0,0.0,5888.0,60740.0,3595.0,0.0,98.0,40.0,4.0,0.0,0.0,77.0,20.0,2.0,0.0,0.0,41.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78227.0,40847197.0,218658.0,49251.0,28874.0,30041.0,6.3,0.0,0.5967742,0.5652174,32.0,0.0,0.0,1.0,0.0,0.0,255.0,151.0,0.0,1.0,0.19,6315.0,0.0,0.0,0.0,0.0,1.0,1.1494176,0.0,0.0,0.0
34,2007,Abbeville City of,SC,3.0,1.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3023.0,27.0,0.0,2996.0,2996.0,0.0,0.0,,,,3090.0,64904.0,0.0,0.0,67994.0,61079.0,0.0,67994.0,6240.0,,6240.0,3623.0,33412.0,3051.0,2617.0,27667.0,531.0,0.0,0.0,0.0,6240.0,61079.0,3582.0,0.0,98.0,40.0,4.0,0.0,0.0,77.0,20.0,2.0,0.0,0.0,41.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78227.0,,,,28913.0,31103.0,5.6,0.0,0.58870965,0.5869565,20.0,0.0,0.0,1.0,0.0,0.0,255.0,151.0,0.0,1.0,0.19,6315.0,0.0,0.0,0.0,0.0,1.0,1.1285124,0.0,0.0,0.0
84,1997,A & N Electric Coop,VA,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,775.0,775.0,0.0,0.0,0.0,0.0,0.0,,,,776.0,180600.0,0.0,0.0,,169647.0,0.0,181376.0,12897.0,0.0,13126.0,7739.0,89511.0,9428.0,795.0,9237.0,539.0,4148.0,68430.0,38.0,12897.0,169647.0,10175.0,0.0,2127.6567741818726,407.79612903203815,71.52387,3.8632257,0.0,1135.20387095958,233.03612903133035,38.54968,1.931612,0.0,769.30194,133.07355,20.384502,0.64387083,0.0,332.4516,10.438709,0.0,0.0,0.0,101361.93262480326,35794459.7767742,257015.84258064517,123171.08129032259,32546.0,27147.107,5.091742,0.35612902,0.3997359,0.4355937,56.567097,0.0,0.0,0.0,0.0,0.64387095,269.01404,163.37027,0.9998779,0.9998779,0.18643871,4966.608,0.0,0.0,0.0,0.0,0.0,1.4030434,0.0,0.0,0.0
84,1998,A & N Electric Coop,VA,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,555.0,555.0,0.0,0.0,0.0,0.0,0.0,,,,554.0,189995.0,0.0,0.0,,178827.0,0.0,190549.0,13394.0,0.0,13616.0,7875.0,92389.0,9466.0,804.0,9505.0,537.0,4506.0,74592.0,40.0,13394.0,178827.0,10209.0,0.0,2129.9063063040376,408.30450450163335,71.63423,3.8702703,0.0,1136.515315309167,233.32612612564117,38.60721,1.9351349,0.0,770.23065,133.24144,20.416214,0.6450448,0.0,332.8919,10.450451,0.0,0.0,0.0,101403.65746783205,38598953.34414414,254506.93333333332,125746.93153153153,33729.32,28680.521,4.261441,0.35495496,0.41928592,0.45193213,56.343243,0.0,0.0,0.0,0.0,0.64504504,269.03058,163.38556,0.99993896,0.99993896,0.18645045,4971.7783,0.0,0.0,0.0,0.0,0.0,1.3652309,0.0,0.0,0.0
84,1999,A & N Electric Coop,VA,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,440.0,440.0,0.0,0.0,0.0,0.0,0.0,,,,377.0,202473.0,0.0,0.0,,190141.0,0.0,202850.0,14408.0,0.0,14645.0,8383.0,97283.0,9553.0,799.0,9201.0,539.0,4987.0,81172.0,43.0,14408.0,190141.0,10317.0,0.0,2069.727272719145,394.7045454541221,68.681816,3.6818182,0.0,1101.4318181797862,225.56818181741983,37.06818,1.840909,0.0,745.38635,128.75,19.568178,0.613636,0.0,321.11365,10.136364,0.0,0.0,0.0,101475.62988519047,39632445.0,264891.5,112460.06818181818,34692.34,30218.955,3.0477273,0.38636363,0.4130287,0.44546664,54.43182,0.0,0.0,0.0,0.0,0.6136364,268.59088,162.97723,0.9998779,0.9998779,0.18613636,4833.4546,0.0,0.0,1.0,0.017534357,0.0,1.4941527,0.0,0.0,0.0
84,2000,A & N Electric Coop,VA,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,938.0,938.0,0.0,0.0,0.0,0.0,0.0,,,,938.0,,0.0,0.0,,200878.0,0.0,213628.0,15389.0,0.0,15646.0,8812.0,101649.0,9669.0,846.0,9674.0,571.0,5494.0,87157.0,43.0,15389.0,200878.0,10477.0,0.0,2111.415778245777,404.1257995730266,70.72708,3.8123667,0.0,1125.73560767062,230.94243070296943,38.134327,1.9061832,0.0,762.597,131.8614,20.155643,0.6353941,0.0,329.27292,10.353945,0.0,0.0,0.0,101510.77515208237,42228869.60554371,251693.59701492538,98217.78038379531,35704.074,32244.717,2.7739873,0.36460555,0.42091003,0.442188,54.438168,0.0,0.0,0.36460555,0.0,0.63539445,268.89545,163.26007,0.99993896,0.99993896,0.18635395,4929.2773,0.0,0.0,1.0,0.017080018,0.017080018,1.5818783,0.0,0.0,0.0
84,2001,A & N Electric Coop,VA,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,573.0,573.0,0.0,0.0,0.0,0.0,0.0,,,,572.0,212350.0,0.0,0.0,212922.0,203169.0,,212922.0,17002.0,,17284.0,9766.0,104748.0,9792.0,933.0,9847.0,589.0,6018.0,85845.0,43.0,17002.0,203169.0,10631.0,0.0,2157.9581151753664,414.643979055807,73.01047,3.958115,0.0,1152.8691099453717,236.94240837614052,39.324608,1.9790573,0.0,781.8115,135.33508,20.811516,0.6596856,0.0,338.3822,10.596859,0.0,0.0,0.0,101487.98024304889,41139951.43455498,247834.58638743457,97542.03664921467,36612.293,33586.863,3.5062828,1.0,0.42751178,0.44770524,42.62042,0.0,0.0,0.34031415,0.0,0.65968585,269.23553,163.5759,0.99993896,0.99993896,0.18659686,5036.2563,0.0,0.0,1.0,1.0,0.017374698,1.9318525,0.0,0.0,0.0
84,2002,A & N Electric Coop,VA,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,678.999,678.999,0.0,0.0,0.0,0.0,0.0,,,,679.0,223079.0,0.0,0.0,223758.0,209778.0,0.0,223758.0,17944.0,0.0,18239.0,10361.0,109974.0,9792.0,1001.0,10487.0,589.0,6284.0,86369.0,43.0,17944.0,209778.0,10631.0,0.0,2115.836974721402,405.124953054823,70.943985,3.826212,0.0,1128.3131006006151,231.51238661562093,38.2474,1.913105,0.0,764.42224,132.19138,20.217953,0.6377015,0.0,330.13824,10.37702,0.0,0.0,0.0,101486.81108600521,41012394.51504642,277063.7409171442,106209.18718436992,36652.906,34322.32,4.3086896,1.0,0.4980614,0.43500364,40.46248,0.0,0.0,0.36229804,0.0,0.637702,268.92767,163.2901,0.99993896,0.99993896,0.18637702,4939.4395,0.0,0.0,1.0,1.0,1.0,2.0360515,0.0,0.0,0.0
84,2003,A & N Electric Coop,VA,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,251.88,251.88,0.0,0.0,0.0,0.0,0.0,,,,251.0,231436.0,0.0,0.0,231687.0,218174.0,0.0,231687.0,19059.0,0.0,19059.0,11215.0,117300.0,10183.0,1342.0,13397.0,809.0,6502.0,87477.0,48.0,19059.0,218174.0,11040.0,0.0,1912.9304430559278,359.26977131841704,60.98928,3.1908052,0.0,1010.0215578805655,205.35481181461364,33.058243,1.5954018,0.0,680.6545,117.04752,17.358624,0.53180075,0.0,290.42532,9.318008,0.0,0.0,0.0,101570.13357686983,39774443.44747499,249522.53775607434,74833.06360171511,37198.645,35629.156,4.2872796,0.53180087,0.4884547,0.44524908,47.262447,0.0,0.0,0.46819913,0.0,0.53180087,267.44513,161.91339,0.9998779,0.9998779,0.18531801,4473.051,0.0,0.0,1.0,1.0,1.0,2.0116253,0.0,0.0,0.0
84,2004,A & N Electric Coop,VA,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,165.0,165.0,0.0,0.0,0.0,0.0,0.0,,,,43.0,237909.0,0.0,0.0,237952.0,222157.0,0.0,237952.0,19925.0,0.0,19925.0,11896.0,122067.0,10426.0,1311.0,12758.0,793.0,6718.0,87332.0,53.0,19925.0,222157.0,11272.0,0.0,2078.436363622546,396.67272727238014,69.10909,3.709091,0.0,1106.5090909078717,226.69090908998623,37.29091,1.8545446,0.0,748.9818,129.4,19.690895,0.6181817,0.0,322.81818,10.181818,0.0,0.0,0.0,101667.62021453296,41154166.32727273,239930.32727272727,67180.05454545455,38563.582,37357.91,3.929091,0.6181818,0.4935319,0.48464218,44.109093,0.38181818,0.0,0.38181818,0.0,0.6181818,268.65442,163.03629,0.99993896,0.99993896,0.18618181,4853.4727,0.38181818,0.0,1.0,1.0,1.0,2.262087,0.0,0.015052418,0.0
84,2005,A & N Electric Coop,VA,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,422.0,422.0,0.0,0.0,0.0,0.0,0.0,,,,422.0,241854.0,0.0,0.0,242276.0,230185.0,0.0,242276.0,22437.0,0.0,22437.0,13604.0,130161.0,10545.0,1438.0,13123.0,786.0,7395.0,86901.0,58.0,22437.0,230185.0,11389.0,0.0,1924.6445497497916,361.91706160781905,61.56398,3.227488,0.0,1016.8507108967751,206.8649289086461,33.35782,1.6137438,0.0,685.49054,117.9218,17.523691,0.5379143,0.0,292.71802,9.379147,0.0,0.0,0.0,101701.84440775898,41062330.341232225,253134.9549763033,65226.68720379146,39635.2,39740.69,3.7772512,0.5379147,0.45291016,0.46039125,50.418247,0.4620853,0.0,0.4620853,0.0,0.5379147,267.5307,161.9928,0.9998779,0.9998779,0.18537915,4499.976,0.4620853,0.0,1.0,1.0,1.0,2.2345173,0.0,0.014609988,0.0
84,2006,A & N Electric Coop,VA,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,78.0,78.0,0.0,0.0,0.0,0.0,0.0,,,,-28.0,229266.0,0.0,0.0,229238.0,214960.0,0.0,229238.0,22832.0,0.0,23392.0,13767.0,121361.0,10618.0,1399.0,11674.0,783.0,7666.0,81925.0,60.0,22832.0,214960.0,11461.0,0.0,1409.870717935264,245.58247435744852,36.3089,1.6154616,0.0,716.7450897395611,140.50316666578874,20.192936,0.8077307,0.0,472.97168,79.50183,10.269569,0.26924348,0.0,191.96634,6.6924357,0.0,0.0,0.0,101802.44726925938,33612335.382320516,251024.63180769232,61165.072628205126,39577.492,42904.914,3.5846052,1.0,0.3736312,0.3724872,74.97984,0.7307564,0.7307564,0.7307564,0.0,0.2692436,263.7693,158.50012,0.99993896,0.99993896,0.18269244,3316.7488,0.7307564,0.0,1.0,1.0,1.0,2.2102005,0.0,0.013309453,0.0
84,2007,A & N Electric Coop,VA,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,237.16,237.16,0.0,0.0,0.0,0.0,0.0,,,,951.0,239917.0,0.0,0.0,240868.0,224447.0,0.0,240868.0,25465.0,0.0,25465.0,15390.0,127867.0,10748.0,1555.0,12189.0,804.0,8520.0,84391.0,60.0,25465.0,224447.0,11612.0,0.0,1376.9586776793003,238.1446280973032,34.694214,1.5123967,0.0,697.5578512363136,136.26033057784662,19.35124,0.7561979,0.0,459.3843,77.045456,9.805782,0.2520659,0.0,185.5248,6.5206614,0.0,0.0,0.0,101679.84485869715,,,,40120.582,45275.2,3.373967,0.2520661,0.33994403,0.36772683,77.92562,0.74793386,0.74793386,0.74793386,0.0,0.2520661,263.52887,158.27686,0.99993896,0.99993896,0.18252066,3241.099,0.74793386,0.0,0.014894385,1.0,1.0,2.1910067,0.0,0.014894385,0.0
150,1997,Adrian Public Utilities Comm,MN,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.0,12493.0,0.0,0.0,,11162.0,0.0,12496.0,681.0,0.0,716.0,381.0,6481.0,516.0,74.0,926.0,56.0,226.0,3755.0,35.0,681.0,11162.0,607.0,0.0,34962.0,63775.0,0.0,0.0,0.0,31005.0,57384.0,0.0,0.0,0.0,20875.0,40214.0,0.0,0.0,0.0,784.0,730.0,0.0,0.0,0.0,206030.0,34663551.0,135981.0,103714.0,34234.0,26953.0,4.7,2.0,0.47761193,0.35820895,54.5,1.0,0.0,0.0,0.0,1.0,306.0,186.0,0.0,1.0,0.17,26090.0,0.0,1.0,0.0,0.0,0.0,2.423904,0.0,0.0,1.0
150,1998,Adrian Public Utilities Comm,MN,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,12262.0,0.0,0.0,,11034.0,0.0,12262.0,669.0,0.0,723.0,364.0,6213.0,516.0,78.0,1041.0,56.0,227.0,3780.0,35.0,669.0,11034.0,607.0,0.0,34962.0,63775.0,0.0,0.0,0.0,31005.0,57384.0,0.0,0.0,0.0,20875.0,40214.0,0.0,0.0,0.0,784.0,730.0,0.0,0.0,0.0,206030.0,35719435.0,129615.0,97684.0,35439.0,28993.0,4.0,0.0,0.47014925,0.35820895,56.5,1.0,0.0,0.0,1.0,1.0,306.0,186.0,0.0,1.0,0.17,26090.0,0.0,1.0,0.0,0.0,0.0,2.5482962,0.0,0.0,1.0
150,1999,Adrian Public Utilities Comm,MN,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,12211.0,0.0,0.0,,11094.0,0.0,12211.0,674.0,0.0,726.0,362.0,6056.0,516.0,79.0,1044.0,56.0,233.0,3994.0,35.0,674.0,11094.0,607.0,0.0,34962.0,63775.0,0.0,0.0,0.0,31005.0,57384.0,0.0,0.0,0.0,20875.0,40214.0,0.0,0.0,0.0,784.0,730.0,0.0,0.0,0.0,206030.0,34425621.0,101103.0,91793.0,36166.0,30106.0,2.8,0.0,0.47014925,0.35820895,59.0,1.0,0.0,0.0,1.0,1.0,306.0,186.0,0.0,1.0,0.17,26090.0,0.0,1.0,0.0,0.0,0.0,2.7721457,0.0,0.0,1.0
150,2000,Adrian Public Utilities Comm,MN,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,11406.0,0.0,12545.0,685.0,0.0,736.0,354.0,6067.0,519.0,83.0,1033.0,56.0,248.0,4306.0,35.0,685.0,11406.0,610.0,0.0,34962.0,63775.0,0.0,0.0,0.0,31005.0,57384.0,0.0,0.0,0.0,20875.0,40214.0,0.0,0.0,0.0,784.0,730.0,0.0,0.0,0.0,206030.0,37249151.0,106175.0,97008.0,37515.0,32017.0,3.1,0.0,0.52238804,0.37313432,58.5,1.0,0.0,0.0,1.0,1.0,306.0,186.0,0.0,1.0,0.17,26090.0,0.0,1.0,0.0,0.0,0.0,3.1632903,0.0,0.0,1.0
150,2001,Adrian Public Utilities Comm,MN,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,13509.0,0.0,0.0,13509.0,12361.0,,13509.0,777.0,,833.0,401.0,6649.0,519.0,98.0,1127.0,56.0,278.0,4585.0,35.0,777.0,12361.0,610.0,0.0,34962.0,63775.0,0.0,0.0,0.0,31005.0,57384.0,0.0,0.0,0.0,20875.0,40214.0,0.0,0.0,0.0,784.0,730.0,0.0,0.0,0.0,206030.0,35949609.0,90651.0,85184.0,37399.0,32631.0,3.8,0.0,0.52238804,0.37313432,83.5,1.0,0.0,0.0,1.0,1.0,306.0,186.0,1.0,1.0,0.17,26090.0,0.0,1.0,0.0,1.0,0.0,3.6799984,0.0,0.0,1.0
150,2002,Adrian Public Utilities Comm,MN,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,13462.0,0.0,0.0,13462.0,12312.0,0.0,13462.0,800.0,0.0,864.0,412.0,6669.0,519.0,101.0,1137.0,56.0,287.0,4506.0,35.0,800.0,12312.0,610.0,0.0,34962.0,63775.0,0.0,0.0,0.0,31005.0,57384.0,0.0,0.0,0.0,20875.0,40214.0,0.0,0.0,0.0,784.0,730.0,0.0,0.0,0.0,206030.0,37309086.0,100730.0,88853.0,38096.0,33283.0,4.5,2.0,0.53731346,0.37313432,80.5,1.0,1.0,0.0,1.0,1.0,306.0,186.0,1.0,1.0,0.17,26090.0,0.0,1.0,0.0,1.0,1.0,3.6811469,0.0,0.0,1.0
